TIME_NANOSECONDS_TAI,DATA_DELTA_VEL[1],DATA_DELTA_VEL[2],DATA_DELTA_VEL[3],DATA_DELTA_ANGLE[1],DATA_DELTA_ANGLE[2],DATA_DELTA_ANGLE[3]
1.60259614754995e+18,-0.188720703125,0.00030517578125,-0.0498046875,-1.9073486328125e-06,3.814697265625e-06,0
1.60259614756996e+18,-0.18902587890625,-0.00042724609375,-0.0498046875,-1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259614758995e+18,-0.18896484375,-0.00103759765625,-0.04833984375,0,0,1.9073486328125e-06
1.60259614760995e+18,-0.19091796875,-0.00128173828125,-0.04925537109375,0,0,-1.9073486328125e-06
1.60259614762995e+18,-0.18841552734375,-0.000732421875,-0.0498046875,-1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259614764994e+18,-0.18902587890625,-0.00018310546875,-0.04949951171875,1.9073486328125e-06,-1.9073486328125e-06,0
1.60259614766995e+18,-0.18792724609375,-0.000244140625,-0.04864501953125,1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259614768995e+18,-0.19061279296875,-0.00152587890625,-0.049560546875,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06
1.60259614770996e+18,-0.18792724609375,6.103515625e-05,-0.0489501953125,-1.9073486328125e-06,3.814697265625e-06,-1.9073486328125e-06
1.60259614772995e+18,-0.19110107421875,-0.0015869140625,-0.05059814453125,0,1.9073486328125e-06,1.9073486328125e-06
1.60259614774995e+18,-0.1868896484375,0.0003662109375,-0.0469970703125,0,1.9073486328125e-06,0
1.60259614776995e+18,-0.1905517578125,-0.00103759765625,-0.0509033203125,-3.814697265625e-06,1.9073486328125e-06,-3.814697265625e-06
1.60259614778994e+18,-0.18878173828125,-0.00128173828125,-0.0478515625,-1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06
1.60259614780995e+18,-0.18975830078125,-0.000732421875,-0.04949951171875,-3.814697265625e-06,0,-3.814697265625e-06
1.60259614782995e+18,-0.18792724609375,-0.000732421875,-0.0478515625,0,1.9073486328125e-06,-1.9073486328125e-06
1.60259614784994e+18,-0.1900634765625,-0.000732421875,-0.04949951171875,1.9073486328125e-06,3.814697265625e-06,-1.9073486328125e-06
1.60259614786994e+18,-0.188720703125,-0.00018310546875,-0.0498046875,-1.9073486328125e-06,1.9073486328125e-06,0
1.60259614788995e+18,-0.1895751953125,-0.00128173828125,-0.04949951171875,1.9073486328125e-06,-1.9073486328125e-06,0
1.60259614790995e+18,-0.18951416015625,-0.00048828125,-0.04925537109375,-1.9073486328125e-06,1.9073486328125e-06,0
1.60259614792994e+18,-0.1884765625,-0.00103759765625,-0.04864501953125,-1.9073486328125e-06,5.7220458984375e-06,0
1.60259614794995e+18,-0.18896484375,-0.0023193359375,-0.04864501953125,0,0,0
1.60259614796995e+18,-0.188720703125,0.00030517578125,-0.0487060546875,0,3.814697265625e-06,0
1.60259614798994e+18,-0.18927001953125,-0.00152587890625,-0.05059814453125,1.9073486328125e-06,-1.9073486328125e-06,-1.9073486328125e-06
1.60259614800994e+18,-0.1898193359375,-0.00103759765625,-0.04925537109375,0,0,0
1.60259614802995e+18,-0.1898193359375,6.103515625e-05,-0.04840087890625,-1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06
1.60259614804994e+18,-0.18792724609375,0.0003662109375,-0.04949951171875,1.9073486328125e-06,1.9073486328125e-06,-5.7220458984375e-06
1.60259614806994e+18,-0.18817138671875,6.103515625e-05,-0.0478515625,-3.814697265625e-06,0,1.9073486328125e-06
1.60259614808995e+18,-0.19085693359375,-0.0018310546875,-0.050048828125,0,3.814697265625e-06,0
1.60259614810995e+18,-0.18768310546875,0.0008544921875,-0.0498046875,0,1.9073486328125e-06,-1.9073486328125e-06
1.60259614812994e+18,-0.1900634765625,-0.00152587890625,-0.0489501953125,-1.9073486328125e-06,-1.9073486328125e-06,-5.7220458984375e-06
1.60259614814994e+18,-0.19061279296875,-0.0020751953125,-0.04949951171875,0,5.7220458984375e-06,-3.814697265625e-06
1.60259614816995e+18,-0.1871337890625,0.0006103515625,-0.0489501953125,0,-1.9073486328125e-06,0
1.60259614818994e+18,-0.19085693359375,-0.00103759765625,-0.05035400390625,1.9073486328125e-06,0,1.9073486328125e-06
1.60259614820994e+18,-0.18817138671875,-0.00048828125,-0.04754638671875,-1.9073486328125e-06,0,0
1.60259614822995e+18,-0.18951416015625,-0.000732421875,-0.05035400390625,0,1.9073486328125e-06,-1.9073486328125e-06
1.60259614824993e+18,-0.1900634765625,-0.0015869140625,-0.04925537109375,3.814697265625e-06,0,0
1.60259614826994e+18,-0.18768310546875,-0.00018310546875,-0.0491943359375,-3.814697265625e-06,3.814697265625e-06,0
1.60259614828994e+18,-0.1898193359375,-0.00128173828125,-0.04925537109375,-3.814697265625e-06,3.814697265625e-06,0
1.60259614830995e+18,-0.18817138671875,0.0006103515625,-0.04925537109375,0,1.9073486328125e-06,-3.814697265625e-06
1.60259614832994e+18,-0.1898193359375,-0.00238037109375,-0.048095703125,1.9073486328125e-06,3.814697265625e-06,-3.814697265625e-06
1.60259614834994e+18,-0.18927001953125,-0.000732421875,-0.04949951171875,-3.814697265625e-06,3.814697265625e-06,1.9073486328125e-06
1.60259614836994e+18,-0.189208984375,-0.000732421875,-0.0489501953125,-1.9073486328125e-06,0,1.9073486328125e-06
1.60259614838993e+18,-0.1884765625,-0.00048828125,-0.04949951171875,0,0,0
1.60259614840994e+18,-0.18902587890625,-0.00042724609375,-0.0487060546875,0,3.814697265625e-06,0
1.60259614842994e+18,-0.18927001953125,-0.00128173828125,-0.04949951171875,-1.9073486328125e-06,0,0
1.60259614844993e+18,-0.18951416015625,0.00030517578125,-0.0498046875,0,1.9073486328125e-06,-3.814697265625e-06
1.60259614846994e+18,-0.1884765625,-0.0009765625,-0.04864501953125,0,0,0
1.60259614848994e+18,-0.18896484375,-0.00079345703125,-0.04949951171875,0,3.814697265625e-06,0
1.60259614850994e+18,-0.18902587890625,-0.000732421875,-0.0487060546875,-1.9073486328125e-06,5.7220458984375e-06,-1.9073486328125e-06
1.60259614852993e+18,-0.1905517578125,-0.000732421875,-0.0489501953125,1.9073486328125e-06,0,-1.9073486328125e-06
1.60259614854994e+18,-0.1868896484375,-0.00018310546875,-0.0491943359375,0,-1.9073486328125e-06,0
1.60259614856994e+18,-0.1884765625,-0.000244140625,-0.04925537109375,-5.7220458984375e-06,0,-1.9073486328125e-06
1.60259614858993e+18,-0.1903076171875,-0.000732421875,-0.0498046875,0,1.9073486328125e-06,0
1.60259614860993e+18,-0.18951416015625,-0.00128173828125,-0.04840087890625,-5.7220458984375e-06,1.9073486328125e-06,0
1.60259614862994e+18,-0.18927001953125,-0.000732421875,-0.050048828125,-1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259614864994e+18,-0.18792724609375,-0.00048828125,-0.04864501953125,0,1.9073486328125e-06,-1.9073486328125e-06
1.60259614866993e+18,-0.19036865234375,-0.0009765625,-0.0489501953125,0,0,0
1.60259614868994e+18,-0.1900634765625,-0.00128173828125,-0.0498046875,0,0,-1.9073486328125e-06
1.60259614870994e+18,-0.18792724609375,6.103515625e-05,-0.04949951171875,-1.9073486328125e-06,3.814697265625e-06,-1.9073486328125e-06
1.60259614872993e+18,-0.18896484375,-0.00103759765625,-0.0489501953125,0,1.9073486328125e-06,0
1.60259614874993e+18,-0.18927001953125,-0.00048828125,-0.0489501953125,-1.9073486328125e-06,0,-3.814697265625e-06
1.60259614876994e+18,-0.188720703125,0.0001220703125,-0.049560546875,0,0,-1.9073486328125e-06
1.60259614878993e+18,-0.188720703125,-0.000244140625,-0.0498046875,1.9073486328125e-06,0,0
1.60259614880993e+18,-0.18902587890625,-0.000732421875,-0.04833984375,-1.9073486328125e-06,3.814697265625e-06,0
1.60259614882994e+18,-0.18951416015625,-0.00262451171875,-0.04925537109375,-1.9073486328125e-06,0,-1.9073486328125e-06
1.60259614884994e+18,-0.18927001953125,-0.00048828125,-0.0489501953125,-1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259614886993e+18,-0.18768310546875,6.103515625e-05,-0.0489501953125,-1.9073486328125e-06,0,1.9073486328125e-06
1.60259614888993e+18,-0.1903076171875,-0.000732421875,-0.0489501953125,1.9073486328125e-06,1.9073486328125e-06,-3.814697265625e-06
1.60259614890994e+18,-0.188720703125,-0.00018310546875,-0.05035400390625,0,3.814697265625e-06,1.9073486328125e-06
1.60259614892993e+18,-0.18927001953125,-0.00128173828125,-0.048095703125,0,0,-1.9073486328125e-06
1.60259614894993e+18,-0.18902587890625,-0.00103759765625,-0.04949951171875,-1.9073486328125e-06,3.814697265625e-06,0
1.60259614896994e+18,-0.1900634765625,-0.00128173828125,-0.04840087890625,0,-1.9073486328125e-06,0
1.60259614898992e+18,-0.18841552734375,-0.0009765625,-0.04925537109375,1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259614900993e+18,-0.18902587890625,6.103515625e-05,-0.04949951171875,-1.9073486328125e-06,0,0
1.60259614902993e+18,-0.1898193359375,-0.00079345703125,-0.04864501953125,-1.9073486328125e-06,3.814697265625e-06,-3.814697265625e-06
1.60259614904994e+18,-0.1876220703125,-0.00018310546875,-0.04925537109375,1.9073486328125e-06,0,0
1.60259614906993e+18,-0.19085693359375,-0.0018310546875,-0.0498046875,-3.814697265625e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259614908993e+18,-0.18792724609375,-0.00018310546875,-0.04840087890625,-5.7220458984375e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259614910993e+18,-0.1895751953125,-0.00048828125,-0.050048828125,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06
1.60259614912992e+18,-0.18927001953125,-0.0009765625,-0.048095703125,3.814697265625e-06,0,-1.9073486328125e-06
1.60259614914993e+18,-0.18896484375,-0.00103759765625,-0.04925537109375,-1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259614916993e+18,-0.188720703125,-0.00018310546875,-0.0489501953125,0,3.814697265625e-06,0
1.60259614918992e+18,-0.18902587890625,-0.00103759765625,-0.04864501953125,-3.814697265625e-06,1.9073486328125e-06,0
1.60259614920993e+18,-0.18951416015625,-0.00018310546875,-0.04949951171875,0,1.9073486328125e-06,-1.9073486328125e-06
1.60259614922993e+18,-0.188232421875,-0.00103759765625,-0.04840087890625,0,0,0
1.60259614924993e+18,-0.18896484375,0.0003662109375,-0.05035400390625,1.9073486328125e-06,1.9073486328125e-06,-3.814697265625e-06
1.60259614926992e+18,-0.1903076171875,-0.0018310546875,-0.048095703125,-1.9073486328125e-06,-1.9073486328125e-06,-1.9073486328125e-06
1.60259614928993e+18,-0.18927001953125,-0.00103759765625,-0.0489501953125,0,1.9073486328125e-06,-1.9073486328125e-06
1.60259614930993e+18,-0.18927001953125,0.0003662109375,-0.0506591796875,0,-1.9073486328125e-06,0
1.60259614932992e+18,-0.18902587890625,-0.0015869140625,-0.04840087890625,-1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259614934992e+18,-0.18951416015625,-0.00177001953125,-0.0491943359375,-3.814697265625e-06,-1.9073486328125e-06,-1.9073486328125e-06
1.60259614936993e+18,-0.18951416015625,-0.00079345703125,-0.04925537109375,3.814697265625e-06,0,-1.9073486328125e-06
1.60259614938992e+18,-0.18792724609375,-0.0009765625,-0.0498046875,1.9073486328125e-06,1.9073486328125e-06,-3.814697265625e-06
1.60259614940992e+18,-0.1895751953125,-0.00128173828125,-0.048095703125,3.814697265625e-06,3.814697265625e-06,0
1.60259614942993e+18,-0.18896484375,6.103515625e-05,-0.0498046875,0,1.9073486328125e-06,0
1.60259614944993e+18,-0.188720703125,0.001953125,-0.048095703125,-3.814697265625e-06,0,0
1.60259614946992e+18,-0.1898193359375,-0.0029296875,-0.048095703125,0,0,1.9073486328125e-06
1.60259614948992e+18,-0.18682861328125,0.00091552734375,-0.0498046875,3.814697265625e-06,3.814697265625e-06,0
1.60259614950993e+18,-0.19140625,-0.0015869140625,-0.0498046875,-3.814697265625e-06,0,0
1.60259614952992e+18,-0.1884765625,-0.00018310546875,-0.04949951171875,-3.814697265625e-06,-3.814697265625e-06,0
1.60259614954992e+18,-0.18951416015625,-0.00048828125,-0.0498046875,-1.9073486328125e-06,3.814697265625e-06,0
1.60259614956993e+18,-0.1900634765625,-0.00152587890625,-0.04925537109375,1.9073486328125e-06,0,-1.9073486328125e-06
1.60259614958993e+18,-0.18878173828125,-0.00103759765625,-0.04833984375,1.9073486328125e-06,3.814697265625e-06,0
1.60259614960992e+18,-0.18792724609375,0.0003662109375,-0.04840087890625,-1.9073486328125e-06,1.9073486328125e-06,-3.814697265625e-06
1.60259614962992e+18,-0.18975830078125,-0.0018310546875,-0.05035400390625,0,-1.9073486328125e-06,0
1.60259614964993e+18,-0.188232421875,-0.00048828125,-0.04840087890625,-1.9073486328125e-06,0,0
1.60259614966992e+18,-0.18951416015625,-0.000732421875,-0.0498046875,0,3.814697265625e-06,0
1.60259614968992e+18,-0.18951416015625,-0.00018310546875,-0.04949951171875,-1.9073486328125e-06,0,0
1.60259614970993e+18,-0.1898193359375,-0.00103759765625,-0.04925537109375,-1.9073486328125e-06,0,-1.9073486328125e-06
1.60259614972991e+18,-0.1876220703125,-0.00018310546875,-0.04864501953125,0,1.9073486328125e-06,0
1.60259614974992e+18,-0.19036865234375,-0.00079345703125,-0.04925537109375,-1.9073486328125e-06,0,0
1.60259614976992e+18,-0.188720703125,-0.0009765625,-0.048095703125,0,-1.9073486328125e-06,0
1.60259614978993e+18,-0.18792724609375,-0.000732421875,-0.04949951171875,0,1.9073486328125e-06,0
1.60259614980992e+18,-0.19061279296875,-0.00128173828125,-0.04949951171875,1.9073486328125e-06,0,-5.7220458984375e-06
1.60259614982992e+18,-0.18951416015625,0.0006103515625,-0.0498046875,0,0,0
1.60259614984992e+18,-0.18927001953125,-0.00128173828125,-0.0498046875,1.9073486328125e-06,1.9073486328125e-06,0
1.60259614986991e+18,-0.18817138671875,-0.000244140625,-0.04949951171875,0,0,-1.9073486328125e-06
1.60259614988992e+18,-0.18768310546875,-0.00018310546875,-0.04840087890625,3.814697265625e-06,1.9073486328125e-06,1.9073486328125e-06
1.60259614990992e+18,-0.191162109375,-0.0018310546875,-0.0489501953125,0,0,0
1.60259614992991e+18,-0.18975830078125,-0.00048828125,-0.04949951171875,-5.7220458984375e-06,0,-5.7220458984375e-06
1.60259614994992e+18,-0.1871337890625,0.0006103515625,-0.04925537109375,-3.814697265625e-06,-1.9073486328125e-06,0
1.60259614996992e+18,-0.1903076171875,-0.0023193359375,-0.0498046875,3.814697265625e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259614998992e+18,-0.18927001953125,-0.00048828125,-0.04974365234375,0,1.9073486328125e-06,0
1.60259615000991e+18,-0.18902587890625,0.00030517578125,-0.0489501953125,0,0,-1.9073486328125e-06
1.60259615002992e+18,-0.18817138671875,-0.00152587890625,-0.04815673828125,0,1.9073486328125e-06,1.9073486328125e-06
1.60259615004992e+18,-0.19036865234375,-0.00048828125,-0.0509033203125,-1.9073486328125e-06,1.9073486328125e-06,-3.814697265625e-06
1.60259615006991e+18,-0.18975830078125,-0.0018310546875,-0.0491943359375,-1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259615008992e+18,-0.18768310546875,0.0003662109375,-0.04815673828125,-3.814697265625e-06,0,-3.814697265625e-06
1.60259615010992e+18,-0.18927001953125,-0.000732421875,-0.04974365234375,-1.9073486328125e-06,1.9073486328125e-06,0
1.60259615012991e+18,-0.18951416015625,-0.00079345703125,-0.04925537109375,3.814697265625e-06,1.9073486328125e-06,0
1.60259615014991e+18,-0.1884765625,-0.00042724609375,-0.048095703125,0,3.814697265625e-06,-1.9073486328125e-06
1.60259615016992e+18,-0.18896484375,-0.000244140625,-0.04949951171875,3.814697265625e-06,-1.9073486328125e-06,1.9073486328125e-06
1.60259615018992e+18,-0.18927001953125,-0.00152587890625,-0.04815673828125,-3.814697265625e-06,0,-1.9073486328125e-06
1.60259615020991e+18,-0.19061279296875,-0.00048828125,-0.05035400390625,1.9073486328125e-06,-1.9073486328125e-06,0
1.60259615022991e+18,-0.18902587890625,-0.00128173828125,-0.04833984375,0,0,0
1.60259615024992e+18,-0.18817138671875,-0.00018310546875,-0.0498046875,-5.7220458984375e-06,1.9073486328125e-06,-3.814697265625e-06
1.60259615026991e+18,-0.18951416015625,-0.0018310546875,-0.0487060546875,1.9073486328125e-06,3.814697265625e-06,-1.9073486328125e-06
1.60259615028991e+18,-0.18927001953125,6.103515625e-05,-0.05120849609375,0,0,1.9073486328125e-06
1.60259615030992e+18,-0.1898193359375,-0.00103759765625,-0.0489501953125,-1.9073486328125e-06,1.9073486328125e-06,0
1.60259615032991e+18,-0.18792724609375,0.0001220703125,-0.04864501953125,1.9073486328125e-06,0,0
1.60259615034991e+18,-0.1900634765625,-0.00128173828125,-0.048095703125,-1.9073486328125e-06,0,-3.814697265625e-06
1.60259615036991e+18,-0.1884765625,0.00030517578125,-0.0489501953125,1.9073486328125e-06,0,-1.9073486328125e-06
1.60259615038992e+18,-0.18896484375,-0.00048828125,-0.04949951171875,-3.814697265625e-06,0,-3.814697265625e-06
1.60259615040991e+18,-0.1900634765625,-0.0023193359375,-0.0489501953125,0,0,0
1.60259615042991e+18,-0.18817138671875,-0.000732421875,-0.0498046875,0,3.814697265625e-06,1.9073486328125e-06
1.60259615044992e+18,-0.1898193359375,-0.00103759765625,-0.04949951171875,0,1.9073486328125e-06,-1.9073486328125e-06
1.6025961504699e+18,-0.18927001953125,-0.00103759765625,-0.04840087890625,-1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259615048991e+18,-0.188720703125,6.103515625e-05,-0.0487060546875,3.814697265625e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259615050991e+18,-0.1900634765625,-0.00128173828125,-0.0491943359375,-3.814697265625e-06,0,1.9073486328125e-06
1.60259615052992e+18,-0.18768310546875,0.0001220703125,-0.0489501953125,0,1.9073486328125e-06,1.9073486328125e-06
1.60259615054991e+18,-0.18951416015625,-0.00103759765625,-0.04925537109375,-5.7220458984375e-06,0,0
1.60259615056991e+18,-0.18927001953125,-0.00048828125,-0.0491943359375,3.814697265625e-06,1.9073486328125e-06,-3.814697265625e-06
1.60259615058992e+18,-0.18792724609375,-0.00048828125,-0.0498046875,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06
1.6025961506099e+18,-0.19140625,-0.00177001953125,-0.0489501953125,3.814697265625e-06,0,-3.814697265625e-06
1.60259615062991e+18,-0.1871337890625,6.103515625e-05,-0.0478515625,-1.9073486328125e-06,0,-3.814697265625e-06
1.60259615064991e+18,-0.18975830078125,-0.00103759765625,-0.050048828125,-5.7220458984375e-06,0,-1.9073486328125e-06
1.6025961506699e+18,-0.18798828125,0.0006103515625,-0.04925537109375,-3.814697265625e-06,3.814697265625e-06,-1.9073486328125e-06
1.60259615068991e+18,-0.1903076171875,-0.00128173828125,-0.0489501953125,1.9073486328125e-06,3.814697265625e-06,-3.814697265625e-06
1.60259615070991e+18,-0.1884765625,-0.0018310546875,-0.04864501953125,0,1.9073486328125e-06,0
1.60259615072991e+18,-0.188720703125,0.0003662109375,-0.04840087890625,-3.814697265625e-06,0,-1.9073486328125e-06
1.6025961507499e+18,-0.1903076171875,-0.00262451171875,-0.04925537109375,1.9073486328125e-06,3.814697265625e-06,1.9073486328125e-06
1.60259615076991e+18,-0.18951416015625,-0.00079345703125,-0.050048828125,-1.9073486328125e-06,1.9073486328125e-06,0
1.60259615078991e+18,-0.1884765625,-0.000732421875,-0.04949951171875,-1.9073486328125e-06,-1.9073486328125e-06,0
1.6025961508099e+18,-0.18927001953125,-0.0009765625,-0.048095703125,3.814697265625e-06,1.9073486328125e-06,1.9073486328125e-06
1.60259615082991e+18,-0.1884765625,0.0006103515625,-0.0489501953125,0,1.9073486328125e-06,-1.9073486328125e-06
1.60259615084991e+18,-0.18927001953125,0.00030517578125,-0.0487060546875,0,1.9073486328125e-06,-1.9073486328125e-06
1.6025961508699e+18,-0.1900634765625,-0.00152587890625,-0.05059814453125,1.9073486328125e-06,0,0
1.6025961508899e+18,-0.188720703125,6.103515625e-05,-0.04815673828125,1.9073486328125e-06,1.9073486328125e-06,0
1.60259615090991e+18,-0.1884765625,-0.00128173828125,-0.04779052734375,0,0,0
1.60259615092991e+18,-0.18951416015625,6.103515625e-05,-0.0498046875,-1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.6025961509499e+18,-0.188720703125,-0.000732421875,-0.04949951171875,3.814697265625e-06,-1.9073486328125e-06,-1.9073486328125e-06
1.6025961509699e+18,-0.18951416015625,6.103515625e-05,-0.04949951171875,-1.9073486328125e-06,0,0
1.60259615098991e+18,-0.19061279296875,-0.00238037109375,-0.0489501953125,0,3.814697265625e-06,-1.9073486328125e-06
1.6025961510099e+18,-0.18792724609375,0.00030517578125,-0.0504150390625,-3.814697265625e-06,0,-1.9073486328125e-06
1.6025961510299e+18,-0.18902587890625,-0.001220703125,-0.04833984375,3.814697265625e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259615104991e+18,-0.18792724609375,0.00030517578125,-0.0487060546875,0,-1.9073486328125e-06,1.9073486328125e-06
1.6025961510699e+18,-0.1903076171875,-0.00152587890625,-0.0498046875,0,5.7220458984375e-06,0
1.6025961510899e+18,-0.18927001953125,6.103515625e-05,-0.0489501953125,-3.814697265625e-06,1.9073486328125e-06,0
1.6025961511099e+18,-0.18902587890625,-0.00079345703125,-0.0489501953125,3.814697265625e-06,3.814697265625e-06,0
1.60259615112991e+18,-0.189208984375,-0.000732421875,-0.05035400390625,5.7220458984375e-06,3.814697265625e-06,-1.9073486328125e-06
1.6025961511499e+18,-0.1900634765625,-0.0020751953125,-0.048095703125,0,3.814697265625e-06,1.9073486328125e-06
1.6025961511699e+18,-0.1895751953125,-0.00018310546875,-0.0489501953125,-5.7220458984375e-06,1.9073486328125e-06,-3.814697265625e-06
1.60259615118991e+18,-0.18951416015625,-0.00128173828125,-0.0498046875,-1.9073486328125e-06,-1.9073486328125e-06,-1.9073486328125e-06
1.60259615120989e+18,-0.1873779296875,0.0008544921875,-0.0489501953125,0,1.9073486328125e-06,0
1.6025961512299e+18,-0.1900634765625,-0.00152587890625,-0.04949951171875,1.9073486328125e-06,5.7220458984375e-06,-1.9073486328125e-06
1.6025961512499e+18,-0.188232421875,-0.000244140625,-0.04864501953125,-1.9073486328125e-06,0,1.9073486328125e-06
1.60259615126989e+18,-0.1905517578125,-0.00152587890625,-0.0498046875,-1.9073486328125e-06,0,-1.9073486328125e-06
1.6025961512899e+18,-0.18902587890625,-0.00048828125,-0.0489501953125,1.9073486328125e-06,3.814697265625e-06,-1.9073486328125e-06
1.6025961513099e+18,-0.18927001953125,-0.000732421875,-0.0489501953125,-3.814697265625e-06,3.814697265625e-06,-3.814697265625e-06
1.60259615132991e+18,-0.18896484375,-0.000732421875,-0.04949951171875,0,0,3.814697265625e-06
1.60259615134989e+18,-0.18792724609375,-0.000732421875,-0.04840087890625,-3.814697265625e-06,1.9073486328125e-06,-1.9073486328125e-06
1.6025961513699e+18,-0.1895751953125,6.103515625e-05,-0.0509033203125,-1.9073486328125e-06,0,-1.9073486328125e-06
1.6025961513899e+18,-0.18927001953125,-0.00238037109375,-0.0478515625,0,0,-1.9073486328125e-06
1.60259615140989e+18,-0.188720703125,0.00030517578125,-0.0489501953125,5.7220458984375e-06,1.9073486328125e-06,0
1.6025961514299e+18,-0.1884765625,-0.000732421875,-0.0498046875,-1.9073486328125e-06,-1.9073486328125e-06,1.9073486328125e-06
1.6025961514499e+18,-0.1900634765625,-0.00042724609375,-0.0498046875,-3.814697265625e-06,1.9073486328125e-06,-1.9073486328125e-06
1.6025961514699e+18,-0.189208984375,-0.0015869140625,-0.04779052734375,-1.9073486328125e-06,3.814697265625e-06,-1.9073486328125e-06
1.60259615148989e+18,-0.1884765625,0.0006103515625,-0.0498046875,3.814697265625e-06,0,0
1.6025961515099e+18,-0.19061279296875,-0.00152587890625,-0.04949951171875,-1.9073486328125e-06,-3.814697265625e-06,-1.9073486328125e-06
1.6025961515299e+18,-0.18768310546875,-0.000244140625,-0.0487060546875,-5.7220458984375e-06,3.814697265625e-06,-3.814697265625e-06
1.60259615154989e+18,-0.18927001953125,-0.00152587890625,-0.04864501953125,-1.9073486328125e-06,1.9073486328125e-06,0
1.6025961515699e+18,-0.18975830078125,-0.000732421875,-0.0491943359375,3.814697265625e-06,-1.9073486328125e-06,0
1.6025961515899e+18,-0.1898193359375,-0.00128173828125,-0.0489501953125,0,0,-1.9073486328125e-06
1.60259615160989e+18,-0.1884765625,-0.00048828125,-0.04925537109375,0,0,-1.9073486328125e-06
1.60259615162989e+18,-0.18951416015625,-0.00128173828125,-0.04949951171875,-1.9073486328125e-06,3.814697265625e-06,-1.9073486328125e-06
1.6025961516499e+18,-0.18817138671875,6.103515625e-05,-0.048095703125,-3.814697265625e-06,1.9073486328125e-06,0
1.6025961516699e+18,-0.188720703125,-0.00048828125,-0.049560546875,-3.814697265625e-06,0,-1.9073486328125e-06
1.60259615168989e+18,-0.1900634765625,-0.00128173828125,-0.0498046875,-3.814697265625e-06,-1.9073486328125e-06,-3.814697265625e-06
1.60259615170989e+18,-0.18878173828125,-0.00018310546875,-0.04974365234375,-1.9073486328125e-06,1.9073486328125e-06,-5.7220458984375e-06
1.6025961517299e+18,-0.189208984375,-0.00128173828125,-0.0478515625,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06
1.60259615174989e+18,-0.18927001953125,-0.00018310546875,-0.04925537109375,-1.9073486328125e-06,1.9073486328125e-06,0
1.60259615176989e+18,-0.1884765625,-0.00079345703125,-0.0491943359375,-1.9073486328125e-06,0,0
1.6025961517899e+18,-0.1903076171875,-0.000732421875,-0.05010986328125,0,1.9073486328125e-06,-1.9073486328125e-06
1.60259615180989e+18,-0.1895751953125,-0.000732421875,-0.0489501953125,0,-3.814697265625e-06,0
1.60259615182989e+18,-0.18817138671875,-0.00048828125,-0.0489501953125,1.9073486328125e-06,-1.9073486328125e-06,0
1.60259615184989e+18,-0.18792724609375,-0.00018310546875,-0.04864501953125,-1.9073486328125e-06,0,-1.9073486328125e-06
1.6025961518699e+18,-0.191162109375,-0.0018310546875,-0.04864501953125,1.9073486328125e-06,0,0
1.60259615188989e+18,-0.18817138671875,0.0006103515625,-0.0506591796875,0,-1.9073486328125e-06,1.9073486328125e-06
1.60259615190989e+18,-0.18951416015625,-0.0018310546875,-0.04864501953125,1.9073486328125e-06,3.814697265625e-06,0
1.6025961519299e+18,-0.18878173828125,6.103515625e-05,-0.0487060546875,0,1.9073486328125e-06,1.9073486328125e-06
1.60259615194989e+18,-0.18896484375,-0.00042724609375,-0.0489501953125,0,0,1.9073486328125e-06
1.60259615196989e+18,-0.188720703125,-0.0015869140625,-0.04864501953125,-1.9073486328125e-06,0,-3.814697265625e-06
1.60259615198989e+18,-0.1898193359375,-0.00048828125,-0.04949951171875,-3.814697265625e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259615200988e+18,-0.18896484375,-0.0009765625,-0.049560546875,1.9073486328125e-06,0,1.9073486328125e-06
1.60259615202989e+18,-0.1884765625,6.103515625e-05,-0.0489501953125,1.9073486328125e-06,1.9073486328125e-06,0
1.60259615204989e+18,-0.1903076171875,-0.0018310546875,-0.0491943359375,-1.9073486328125e-06,1.9073486328125e-06,0
1.6025961520699e+18,-0.1884765625,-0.000732421875,-0.0487060546875,-1.9073486328125e-06,0,0
